1,Insert,keys-50-0.txt,50,100,Double Hashing,418000|613500|499902|583600|210504|143302|838506|684501|910208|239704|336110|498110|748612|594210|205014|253812|93716|22402|47212|146914|539320|463412|703322|723917|239324|206222|229516|356212|351208|609404|106812|37522|398806|54112|626414|598625|45908|16815|32006|700804|330608|0|37912|0|56804|939012|190206|0|145108|297924|0|0|0|0|428014|0|0|0|0|642504|0|0|0|0|407619|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2,Insert,keys-50-0.txt,50,101,Double Hashing,748612|0|0|0|838506|0|0|0|0|0|0|0|626414|0|0|939012|0|0|0|0|210504|0|583600|190206|463412|0|613500|594210|684501|0|0|351208|0|0|0|330608|239704|37912|0|0|0|0|56804|642504|229516|47212|0|0|0|16815|723917|37522|0|499902|45908|239324|0|0|106812|703322|146914|0|418000|0|398806|0|700804|0|0|0|0|609404|145108|0|0|297924|0|54112|0|498110|0|539320|428014|336110|206222|205014|356212|143302|0|93716|32006|0|0|22402|407619|0|0|910208|0|598625|253812
3,Insert,keys-50-0.txt,50,102,Double Hashing,499902|0|0|939012|418000|0|642504|0|45908|239704|0|0|0|0|0|0|229516|0|106812|0|336110|0|351208|723917|0|0|463412|428014|356212|0|330608|0|239324|0|748612|703322|253812|626414|0|146914|0|0|407619|0|498110|0|539320|0|0|0|0|0|54112|0|0|0|609404|0|583600|0|594210|0|910208|0|700804|0|838506|22402|145108|0|37912|0|613500|0|0|0|0|0|210504|0|93716|684501|32006|206222|297924|0|190206|16815|47212|598625|398806|37522|56804|0|143302|0|205014|0|0|0|0|0
4,Insert,keys-50-1.txt,50,100,Double Hashing,177000|809600|481002|70800|305304|953302|651406|780900|422406|77104|847510|412702|24512|657513|338914|51912|820216|952202|987118|833604|860520|766120|248718|131120|646624|578622|569318|195412|835908|818614|219418|210807|154402|644812|226818|667002|786608|151715|242218|226104|977416|28402|257218|0|279404|0|652718|322317|864808|621004|304006|0|0|720617|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
5,Insert,keys-50-1.txt,50,101,Double Hashing,860520|667002|0|657513|0|0|0|0|0|818614|0|0|0|151715|0|0|412702|0|0|847510|242218|28402|131120|210807|422406|0|322317|646624|786608|0|0|644812|835908|0|0|766120|0|0|279404|977416|481002|77104|0|0|0|987118|219418|0|177000|0|864808|833604|0|0|0|0|248718|651406|0|338914|652718|621004|0|0|953302|0|226104|0|0|780900|24512|0|257218|226818|154402|952202|0|0|195412|0|0|0|569318|720617|0|809600|0|305304|0|0|0|0|0|0|578622|0|820216|304006|0|51912|70800
6,Insert,keys-50-1.txt,50,102,Double Hashing,0|0|0|0|0|0|0|0|0|0|953302|0|70800|412702|0|0|219418|0|305304|0|652718|657513|835908|0|422406|0|809600|667002|621004|0|177000|279404|24512|0|651406|952202|820216|0|0|0|0|151715|248718|0|0|0|646624|0|860520|28402|131120|0|977416|0|304006|0|569318|0|0|0|833604|0|0|0|987118|0|0|0|864808|818614|338914|0|481002|644812|242218|210807|226818|226104|578622|154402|257218|0|195412|0|0|0|786608|0|0|720617|780900|0|0|0|77104|847510|51912|0|0|322317|766120|0
7,Insert,keys-50-2.txt,50,100,Double Hashing,730000|291200|499702|354200|722904|332202|831606|612900|721306|387804|461910|793810|134312|888500|789000|440912|638216|934610|156616|335514|219420|565420|282922|155720|703724|417820|208016|91510|49708|346224|436218|91020|313408|570910|630324|894202|904308|78721|752918|166224|782108|804211|751215|259603|106224|879515|0|0|0|89024|0|0|0|0|294024|0|0|0|0|325424|0|0|0|0|294914|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
8,Insert,keys-50-2.txt,50,101,Double Hashing,0|0|325424|888500|91510|313408|0|879515|0|0|0|0|0|294024|0|0|332202|291200|0|91020|49708|282922|565420|0|0|0|0|0|0|0|0|0|612900|259603|0|0|0|461910|0|0|0|0|78721|89024|0|0|0|722904|219420|894202|440912|793810|0|804211|0|499702|0|703724|934610|208016|570910|0|0|904308|752918|387804|156616|721306|0|782108|0|0|0|831606|730000|0|0|0|106224|166224|155720|751215|0|134312|630324|417820|0|0|0|789000|0|0|0|335514|354200|294914|0|346224|638216|0|436218
9,Insert,keys-50-2.txt,50,102,Double Hashing,831606|0|638216|0|499702|387804|0|0|0|0|0|0|0|259603|0|0|91510|570910|219420|0|0|0|0|0|0|0|703724|0|417820|0|722904|789000|294914|0|565420|0|346224|91020|208016|0|0|335514|106224|804211|325424|0|793810|0|156616|0|49708|0|0|0|461910|0|354200|0|0|0|294024|0|0|0|721306|0|630324|0|155720|0|436218|166224|313408|894202|440912|879515|282922|0|904308|78721|134312|888500|782108|0|612900|89024|934610|751215|730000|0|332202|0|291200|0|0|0|752918|0|0|0|0|0
10,Insert,keys-50-3.txt,50,100,Double Hashing,112300|971800|133202|0|472704|488102|990206|0|892406|908604|77810|495402|218912|264510|781414|814812|267116|248802|84016|211814|278520|342220|364322|744720|666724|216222|198916|479720|767722|916224|987606|916222|872820|972312|53518|131317|172216|162022|750306|804704|597216|322215|276218|503223|267524|63813|417116|143823|981716|355014|512318|0|0|0|686514|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
