1,Insert,keys-50-0.txt,50,100,Quadratisches Sondieren,418000|613500|499902|143302|210504|239704|838506|609404|910208|351208|336110|498110|748612|253812|205014|146914|93716|229516|47212|700804|539320|398806|703322|206222|239324|56804|598625|463412|37522|626414|297924|594210|642504|356212|32006|428014|45908|684501|22402|0|106812|0|190206|16815|330608|583600|0|407619|54112|0|0|0|0|145108|0|0|0|37912|0|0|0|0|723917|0|0|0|0|939012|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
2,Insert,keys-50-0.txt,50,101,Quadratisches Sondieren,748612|0|0|0|838506|0|0|0|0|0|0|0|626414|0|0|939012|0|0|0|0|210504|0|583600|190206|463412|684501|613500|594210|0|0|0|351208|239704|0|0|330608|0|37912|0|0|0|0|56804|642504|229516|47212|0|0|0|16815|723917|37522|0|499902|45908|239324|106812|0|398806|703322|146914|0|418000|0|0|0|700804|0|0|0|0|609404|145108|0|0|297924|0|54112|428014|498110|0|539320|206222|336110|143302|205014|356212|22402|0|93716|32006|0|0|0|407619|0|0|910208|0|598625|253812
3,Insert,keys-50-0.txt,50,102,Quadratisches Sondieren,499902|939012|0|0|418000|239704|642504|0|45908|0|0|0|0|0|0|0|229516|0|106812|0|336110|0|351208|428014|723917|0|463412|330608|356212|0|407619|0|239324|703322|748612|146914|253812|0|626414|0|0|0|0|0|498110|0|539320|0|0|0|0|0|54112|0|0|0|609404|0|583600|0|594210|0|910208|0|700804|22402|838506|145108|0|0|37912|0|613500|0|0|0|0|0|210504|190206|93716|206222|684501|32006|297924|0|0|16815|47212|398806|598625|37522|56804|0|143302|0|205014|0|0|0|0|0
4,Insert,keys-50-1.txt,50,100,Quadratisches Sondieren,177000|809600|481002|953302|305304|77104|651406|422406|412702|835908|833604|786608|24512|51912|338914|70800|820216|818614|987118|248718|860520|569318|578622|766120|219418|646624|131120|195412|226818|864808|952202|977416|226104|242218|304006|210807|780900|0|154402|257218|644812|657513|0|151715|0|322317|652718|667002|0|279404|0|0|0|720617|0|847510|0|28402|0|621004|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
5,Insert,keys-50-1.txt,50,101,Quadratisches Sondieren,860520|667002|0|657513|0|0|0|0|0|818614|0|0|0|151715|0|0|412702|0|0|847510|242218|786608|131120|646624|422406|0|322317|28402|644812|0|210807|0|835908|0|0|766120|0|0|279404|977416|481002|77104|0|0|0|987118|219418|864808|177000|0|0|833604|0|0|0|0|248718|651406|0|338914|0|0|652718|0|953302|0|226104|0|0|780900|24512|621004|257218|226818|154402|952202|0|0|195412|0|0|0|569318|305304|720617|809600|0|0|0|0|0|0|0|0|578622|0|820216|304006|0|51912|70800
6,Insert,keys-50-1.txt,50,102,Quadratisches Sondieren,0|0|0|0|0|0|0|0|0|0|953302|412702|70800|0|0|0|219418|0|305304|835908|652718|657513|0|0|422406|667002|809600|279404|621004|0|177000|0|24512|952202|651406|820216|0|0|0|0|0|151715|248718|0|0|0|646624|28402|860520|304006|131120|0|977416|864808|0|0|569318|0|0|0|833604|0|0|0|987118|818614|0|0|0|0|338914|242218|481002|226818|0|226104|154402|257218|578622|0|644812|210807|195412|0|0|0|786608|0|0|720617|780900|0|0|0|77104|847510|51912|0|0|322317|766120|0
7,Insert,keys-50-2.txt,50,100,Quadratisches Sondieren,730000|291200|499702|354200|722904|387804|831606|721306|332202|49708|461910|793810|134312|440912|313408|612900|638216|156616|436218|208016|219420|565420|282922|155720|703724|346224|417820|630324|888500|904308|166224|934610|804211|752918|106224|335514|789000|0|91510|89024|0|91020|294914|751215|782108|294024|570910|894202|259603|78721|0|879515|325424|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
8,Insert,keys-50-2.txt,50,101,Quadratisches Sondieren,0|0|325424|888500|91510|313408|0|879515|0|0|0|0|0|294024|332202|0|49708|291200|0|91020|0|282922|565420|0|0|0|0|0|0|0|0|0|612900|259603|0|0|0|461910|0|0|0|0|78721|89024|0|0|0|722904|219420|894202|440912|793810|804211|0|0|499702|904308|703724|208016|570910|934610|0|0|0|752918|387804|156616|0|721306|0|0|782108|0|831606|730000|0|106224|0|751215|166224|155720|0|0|134312|630324|417820|0|0|0|789000|0|0|0|335514|354200|294914|0|346224|638216|0|436218
9,Insert,keys-50-2.txt,50,102,Quadratisches Sondieren,831606|387804|638216|0|499702|0|0|0|0|0|0|0|0|259603|0|0|91510|570910|219420|0|0|0|0|0|0|0|703724|0|417820|0|722904|789000|294914|0|565420|49708|346224|335514|208016|91020|0|0|106224|804211|325424|0|793810|156616|0|0|0|0|0|0|461910|0|354200|752918|0|0|294024|0|0|0|721306|313408|630324|166224|155720|436218|894202|440912|879515|0|782108|0|282922|0|904308|78721|134312|89024|0|888500|612900|0|934610|751215|730000|0|332202|0|291200|0|0|0|0|0|0|0|0|0
10,Insert,keys-50-3.txt,50,100,Quadratisches Sondieren,112300|971800|133202|488102|472704|495402|990206|892406|248802|987606|77810|264510|218912|814812|781414|211814|267116|84016|53518|198916|278520|342220|364322|216222|666724|767722|744720|916224|916222|355014|479720|172216|908604|972312|267524|872820|322215|162022|131317|276218|804704|63813|750306|0|597216|0|512318|0|0|0|686514|503223|417116|0|0|0|0|0|0|143823|0|981716|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
