1,Lineares Sondieren,664802,0,101,20
2,Lineares Sondieren,664802,1,101,21
3,Lineares Sondieren,664802,2,101,22
4,Lineares Sondieren,664802,3,101,23
5,Lineares Sondieren,664802,4,101,24
6,Lineares Sondieren,664802,5,101,25
7,Lineares Sondieren,664802,6,101,26
8,Lineares Sondieren,664802,7,101,27
9,Lineares Sondieren,664802,8,101,28
10,Lineares Sondieren,664802,9,101,29
11,Lineares Sondieren,664802,10,101,30
12,Lineares Sondieren,664802,11,101,31
13,Lineares Sondieren,664802,12,101,32
14,Lineares Sondieren,664802,13,101,33
15,Lineares Sondieren,664802,14,101,34
16,Lineares Sondieren,664802,15,101,35
17,Lineares Sondieren,664802,16,101,36
18,Lineares Sondieren,664802,17,101,37
19,Lineares Sondieren,664802,18,101,38
20,Lineares Sondieren,664802,19,101,39
21,Lineares Sondieren,664802,20,101,40
22,Lineares Sondieren,664802,21,101,41
23,Lineares Sondieren,664802,22,101,42
24,Lineares Sondieren,664802,23,101,43
25,Lineares Sondieren,664802,24,101,44
26,Lineares Sondieren,664802,25,101,45
27,Lineares Sondieren,664802,26,101,46
28,Lineares Sondieren,664802,27,101,47
29,Lineares Sondieren,664802,28,101,48
30,Lineares Sondieren,664802,29,101,49
31,Lineares Sondieren,664802,30,101,50
32,Lineares Sondieren,664802,31,101,51
33,Lineares Sondieren,664802,32,101,52
34,Lineares Sondieren,664802,33,101,53
35,Lineares Sondieren,664802,34,101,54
36,Lineares Sondieren,664802,35,101,55
37,Lineares Sondieren,664802,36,101,56
38,Lineares Sondieren,664802,37,101,57
39,Lineares Sondieren,664802,38,101,58
40,Lineares Sondieren,664802,39,101,59
41,Lineares Sondieren,664802,40,101,60
42,Lineares Sondieren,664802,41,101,61
43,Lineares Sondieren,664802,42,101,62
44,Lineares Sondieren,664802,43,101,63
45,Lineares Sondieren,664802,44,101,64
46,Lineares Sondieren,664802,45,101,65
47,Lineares Sondieren,664802,46,101,66
48,Lineares Sondieren,664802,47,101,67
49,Lineares Sondieren,664802,48,101,68
50,Lineares Sondieren,664802,49,101,69
51,Lineares Sondieren,664802,50,101,70
52,Lineares Sondieren,664802,51,101,71
53,Lineares Sondieren,664802,52,101,72
54,Lineares Sondieren,664802,53,101,73
55,Lineares Sondieren,664802,54,101,74
56,Lineares Sondieren,664802,55,101,75
57,Lineares Sondieren,664802,56,101,76
58,Lineares Sondieren,664802,57,101,77
59,Lineares Sondieren,664802,58,101,78
60,Lineares Sondieren,664802,59,101,79
61,Lineares Sondieren,664802,60,101,80
62,Lineares Sondieren,664802,61,101,81
63,Lineares Sondieren,664802,62,101,82
64,Lineares Sondieren,664802,63,101,83
65,Lineares Sondieren,664802,64,101,84
66,Lineares Sondieren,664802,65,101,85
67,Lineares Sondieren,664802,66,101,86
68,Lineares Sondieren,664802,67,101,87
69,Lineares Sondieren,664802,68,101,88
70,Lineares Sondieren,664802,69,101,89
71,Lineares Sondieren,664802,70,101,90
72,Lineares Sondieren,664802,71,101,91
73,Lineares Sondieren,664802,72,101,92
74,Lineares Sondieren,664802,73,101,93
75,Lineares Sondieren,664802,74,101,94
76,Lineares Sondieren,664802,75,101,95
77,Lineares Sondieren,664802,76,101,96
78,Lineares Sondieren,664802,77,101,97
79,Lineares Sondieren,664802,78,101,98
80,Lineares Sondieren,664802,79,101,99
81,Lineares Sondieren,664802,80,101,100
82,Lineares Sondieren,664802,81,101,0
83,Lineares Sondieren,664802,82,101,1
84,Lineares Sondieren,664802,83,101,2
85,Lineares Sondieren,664802,84,101,3
86,Lineares Sondieren,664802,85,101,4
87,Lineares Sondieren,664802,86,101,5
88,Lineares Sondieren,664802,87,101,6
89,Lineares Sondieren,664802,88,101,7
90,Lineares Sondieren,664802,89,101,8
91,Lineares Sondieren,664802,90,101,9
92,Lineares Sondieren,664802,91,101,10
93,Lineares Sondieren,664802,92,101,11
94,Lineares Sondieren,664802,93,101,12
95,Lineares Sondieren,664802,94,101,13
96,Lineares Sondieren,664802,95,101,14
97,Lineares Sondieren,664802,96,101,15
98,Lineares Sondieren,664802,97,101,16
99,Lineares Sondieren,664802,98,101,17
100,Lineares Sondieren,664802,99,101,18
101,Lineares Sondieren,664802,100,101,19
102,Lineares Sondieren,101777,0,101,70
103,Lineares Sondieren,101777,1,101,71
104,Lineares Sondieren,101777,2,101,72
105,Lineares Sondieren,101777,3,101,73
106,Lineares Sondieren,101777,4,101,74
107,Lineares Sondieren,101777,5,101,75
108,Lineares Sondieren,101777,6,101,76
109,Lineares Sondieren,101777,7,101,77
110,Lineares Sondieren,101777,8,101,78
111,Lineares Sondieren,101777,9,101,79
112,Lineares Sondieren,101777,10,101,80
113,Lineares Sondieren,101777,11,101,81
114,Lineares Sondieren,101777,12,101,82
115,Lineares Sondieren,101777,13,101,83
116,Lineares Sondieren,101777,14,101,84
117,Lineares Sondieren,101777,15,101,85
118,Lineares Sondieren,101777,16,101,86
119,Lineares Sondieren,101777,17,101,87
120,Lineares Sondieren,101777,18,101,88
121,Lineares Sondieren,101777,19,101,89
122,Lineares Sondieren,101777,20,101,90
123,Lineares Sondieren,101777,21,101,91
124,Lineares Sondieren,101777,22,101,92
125,Lineares Sondieren,101777,23,101,93
126,Lineares Sondieren,101777,24,101,94
127,Lineares Sondieren,101777,25,101,95
128,Lineares Sondieren,101777,26,101,96
129,Lineares Sondieren,101777,27,101,97
130,Lineares Sondieren,101777,28,101,98
131,Lineares Sondieren,101777,29,101,99
132,Lineares Sondieren,101777,30,101,100
133,Lineares Sondieren,101777,31,101,0
134,Lineares Sondieren,101777,32,101,1
135,Lineares Sondieren,101777,33,101,2
136,Lineares Sondieren,101777,34,101,3
137,Lineares Sondieren,101777,35,101,4
138,Lineares Sondieren,101777,36,101,5
139,Lineares Sondieren,101777,37,101,6
140,Lineares Sondieren,101777,38,101,7
141,Lineares Sondieren,101777,39,101,8
142,Lineares Sondieren,101777,40,101,9
143,Lineares Sondieren,101777,41,101,10
144,Lineares Sondieren,101777,42,101,11
145,Lineares Sondieren,101777,43,101,12
146,Lineares Sondieren,101777,44,101,13
147,Lineares Sondieren,101777,45,101,14
148,Lineares Sondieren,101777,46,101,15
149,Lineares Sondieren,101777,47,101,16
150,Lineares Sondieren,101777,48,101,17
151,Lineares Sondieren,101777,49,101,18
152,Lineares Sondieren,101777,50,101,19
153,Lineares Sondieren,101777,51,101,20
154,Lineares Sondieren,101777,52,101,21
155,Lineares Sondieren,101777,53,101,22
156,Lineares Sondieren,101777,54,101,23
157,Lineares Sondieren,101777,55,101,24
158,Lineares Sondieren,101777,56,101,25
159,Lineares Sondieren,101777,57,101,26
160,Lineares Sondieren,101777,58,101,27
161,Lineares Sondieren,101777,59,101,28
162,Lineares Sondieren,101777,60,101,29
163,Lineares Sondieren,101777,61,101,30
164,Lineares Sondieren,101777,62,101,31
165,Lineares Sondieren,101777,63,101,32
166,Lineares Sondieren,101777,64,101,33
167,Lineares Sondieren,101777,65,101,34
168,Lineares Sondieren,101777,66,101,35
169,Lineares Sondieren,101777,67,101,36
170,Lineares Sondieren,101777,68,101,37
171,Lineares Sondieren,101777,69,101,38
172,Lineares Sondieren,101777,70,101,39
173,Lineares Sondieren,101777,71,101,40
174,Lineares Sondieren,101777,72,101,41
175,Lineares Sondieren,101777,73,101,42
176,Lineares Sondieren,101777,74,101,43
177,Lineares Sondieren,101777,75,101,44
178,Lineares Sondieren,101777,76,101,45
179,Lineares Sondieren,101777,77,101,46
180,Lineares Sondieren,101777,78,101,47
181,Lineares Sondieren,101777,79,101,48
182,Lineares Sondieren,101777,80,101,49
183,Lineares Sondieren,101777,81,101,50
184,Lineares Sondieren,101777,82,101,51
185,Lineares Sondieren,101777,83,101,52
186,Lineares Sondieren,101777,84,101,53
187,Lineares Sondieren,101777,85,101,54
188,Lineares Sondieren,101777,86,101,55
189,Lineares Sondieren,101777,87,101,56
190,Lineares Sondieren,101777,88,101,57
191,Lineares Sondieren,101777,89,101,58
192,Lineares Sondieren,101777,90,101,59
193,Lineares Sondieren,101777,91,101,60
194,Lineares Sondieren,101777,92,101,61
195,Lineares Sondieren,101777,93,101,62
