1,Grid,grid.graphml,EUCLIDEAN_DISTANCE,1,1,0.0
2,Grid,grid.graphml,EUCLIDEAN_DISTANCE,1,2,20.0
3,Grid,grid.graphml,EUCLIDEAN_DISTANCE,1,3,120.0
4,Grid,grid.graphml,EUCLIDEAN_DISTANCE,1,4,180.0
5,Grid,grid.graphml,EUCLIDEAN_DISTANCE,1,5,160.0
6,Grid,grid.graphml,EUCLIDEAN_DISTANCE,1,6,60.0
7,Grid,grid.graphml,EUCLIDEAN_DISTANCE,1,7,40.0
8,Grid,grid.graphml,EUCLIDEAN_DISTANCE,1,8,100.0
9,Grid,grid.graphml,EUCLIDEAN_DISTANCE,1,9,200.0
10,Grid,grid.graphml,EUCLIDEAN_DISTANCE,1,10,140.0
11,Grid,grid.graphml,EUCLIDEAN_DISTANCE,1,11,280.0
12,Grid,grid.graphml,EUCLIDEAN_DISTANCE,1,12,60.0
13,Grid,grid.graphml,EUCLIDEAN_DISTANCE,1,13,80.0
14,Grid,grid.graphml,EUCLIDEAN_DISTANCE,1,14,100.0
15,Grid,grid.graphml,EUCLIDEAN_DISTANCE,1,15,120.0
16,Grid,grid.graphml,EUCLIDEAN_DISTANCE,1,16,260.0
17,Grid,grid.graphml,EUCLIDEAN_DISTANCE,1,17,240.0
18,Grid,grid.graphml,EUCLIDEAN_DISTANCE,1,18,220.0
19,Grid,grid.graphml,EUCLIDEAN_DISTANCE,1,19,240.0
20,Grid,grid.graphml,EUCLIDEAN_DISTANCE,1,20,140.0
21,Grid,grid.graphml,EUCLIDEAN_DISTANCE,1,21,240.0
22,Grid,grid.graphml,EUCLIDEAN_DISTANCE,1,22,220.0
23,Grid,grid.graphml,EUCLIDEAN_DISTANCE,1,23,200.0
24,Grid,grid.graphml,EUCLIDEAN_DISTANCE,1,24,180.0
25,Grid,grid.graphml,EUCLIDEAN_DISTANCE,1,25,160.0
26,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,1,60.0
27,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,2,0.0
28,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,3,100.0
29,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,4,160.0
30,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,5,140.0
31,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,6,40.0
32,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,7,20.0
33,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,8,80.0
34,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,9,180.0
35,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,10,120.0
36,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,11,260.0
37,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,12,40.0
38,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,13,60.0
39,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,14,80.0
40,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,15,100.0
41,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,16,240.0
42,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,17,220.0
43,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,18,200.0
44,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,19,220.0
45,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,20,120.0
46,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,21,220.0
47,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,22,200.0
48,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,23,180.0
49,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,24,160.0
50,Grid,grid.graphml,EUCLIDEAN_DISTANCE,2,25,140.0
51,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,1,80.0
52,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,2,20.0
53,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,3,0.0
54,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,4,180.0
55,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,5,160.0
56,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,6,60.0
57,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,7,40.0
58,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,8,100.0
59,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,9,200.0
60,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,10,140.0
61,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,11,280.0
62,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,12,60.0
63,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,13,80.0
64,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,14,100.0
65,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,15,120.0
66,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,16,260.0
67,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,17,240.0
68,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,18,220.0
69,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,19,240.0
70,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,20,140.0
71,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,21,240.0
72,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,22,220.0
73,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,23,200.0
74,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,24,180.0
75,Grid,grid.graphml,EUCLIDEAN_DISTANCE,3,25,160.0
76,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,1,100.0
77,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,2,40.0
78,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,3,20.0
79,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,4,0.0
80,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,5,60.0
81,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,6,80.0
82,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,7,60.0
83,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,8,120.0
84,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,9,20.0
85,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,10,40.0
86,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,11,220.0
87,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,12,80.0
88,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,13,100.0
89,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,14,40.0
90,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,15,60.0
91,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,16,200.0
92,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,17,180.0
93,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,18,160.0
94,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,19,180.0
95,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,20,80.0
96,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,21,180.0
97,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,22,160.0
98,Grid,grid.graphml,EUCLIDEAN_DISTANCE,4,23,140.0
